pretrained_mode,strategy,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds_total,n_subjects
from_pretrained,new,0.5585,0.15446906736005217,55.85,15.44690673600522,0.5585,0.15446906736005217,55.85,15.44690673600522,0.57227958656,0.9369827778,0.432,250,50
