dataset_name,subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
BNCI2014_001,1,1,0.5517241379310345,0.5517241379310345,"[21, 37]",0.63793103,False,1,0.13329274,0.03684951,0.11410846,True,0.50753622,0.99970273,2142
BNCI2014_001,1,2,0.6206896551724138,0.6206896551724138,"[29, 29]",0.5,False,0,1.2084166,0.36050338,1.03449412,True,0.64288517,0.90673913,2142
BNCI2014_001,1,3,0.7241379310344828,0.7241379310344828,"[29, 29]",0.5,False,0,1.51488821,0.47332527,1.29685652,True,0.7333946,0.77129546,2142
BNCI2014_001,1,4,0.5964912280701754,0.5972906403940887,"[31, 26]",0.54385965,False,0,1.03919327,0.29077706,0.88962641,True,0.61095968,0.94762338,2142
BNCI2014_001,1,5,0.6666666666666666,0.6674876847290641,"[26, 31]",0.54385965,False,1,1.3229663,0.37258068,1.13255715,True,0.64789089,0.90052017,2142
BNCI2014_001,2,1,0.5344827586206896,0.5344827586206897,"[8, 50]",0.86206897,False,1,0.09379658,0.02116472,0.08029682,True,0.50598133,0.99984577,2142
BNCI2014_001,2,2,0.603448275862069,0.603448275862069,"[28, 30]",0.51724138,False,1,1.11125518,0.41642264,0.95131675,True,0.66619855,0.8763959,2142
BNCI2014_001,2,3,0.5862068965517241,0.5862068965517242,"[33, 25]",0.56896552,False,0,1.30391499,0.43622714,1.11624782,True,0.71887682,0.79503359,2142
BNCI2014_001,2,4,0.6842105263157895,0.6834975369458128,"[31, 26]",0.54385965,False,0,1.11564051,0.40853673,0.95507092,True,0.72197049,0.8006178,2142
BNCI2014_001,2,5,0.7368421052631579,0.7358374384236454,"[25, 32]",0.56140351,False,1,1.19168259,0.35032694,1.02016857,True,0.66978142,0.86867146,2142
BNCI2014_001,3,1,0.6551724137931034,0.6551724137931034,"[33, 25]",0.56896552,False,0,1.31723425,0.34133476,1.12765009,True,0.72518961,0.77714355,2142
BNCI2014_001,3,2,0.7068965517241379,0.7068965517241379,"[22, 36]",0.62068966,False,1,1.30193551,0.33846045,1.11455324,True,0.6476006,0.90159157,2142
BNCI2014_001,3,3,0.6551724137931034,0.6551724137931034,"[23, 35]",0.60344828,False,1,1.14913397,0.33700712,0.9837438,True,0.65428458,0.90347387,2142
BNCI2014_001,3,4,0.7719298245614035,0.771551724137931,"[30, 27]",0.52631579,False,0,1.17603588,0.34563352,1.00677383,True,0.64393548,0.91046922,2142
BNCI2014_001,3,5,0.7894736842105263,0.7875615763546798,"[22, 35]",0.61403509,False,1,1.18585601,0.3511307,1.01518059,True,0.68644528,0.85558374,2142
BNCI2014_001,4,1,0.7241379310344828,0.7241379310344828,"[31, 27]",0.53448276,False,0,1.42935272,0.45832147,1.22363181,True,0.70458519,0.80148664,2142
BNCI2014_001,4,2,0.7068965517241379,0.7068965517241379,"[26, 32]",0.55172414,False,1,1.55588822,0.45901811,1.33195557,True,0.72986117,0.76231141,2142
BNCI2014_001,4,3,0.6724137931034483,0.6724137931034483,"[32, 26]",0.55172414,False,0,1.46339014,0.48492357,1.25277036,True,0.70560796,0.81208689,2142
BNCI2014_001,4,4,0.7017543859649122,0.7007389162561577,"[32, 25]",0.56140351,False,0,1.10667551,0.40570325,0.94739621,True,0.61194369,0.93951416,2142
BNCI2014_001,4,5,0.6666666666666666,0.6681034482758621,"[33, 24]",0.57894737,False,0,1.24524367,0.32493274,1.06602083,True,0.6703589,0.873984,2142
BNCI2014_001,5,1,0.9827586206896551,0.9827586206896552,"[30, 28]",0.51724138,False,0,1.5952868,0.51544007,1.36568367,True,0.87152349,0.45823458,2142
BNCI2014_001,5,2,0.8275862068965517,0.8275862068965517,"[25, 33]",0.56896552,False,1,1.5930736,0.47266275,1.36378901,True,0.8290867,0.54304589,2142
BNCI2014_001,5,3,0.9482758620689655,0.9482758620689655,"[30, 28]",0.51724138,False,0,1.6176677,0.53373169,1.38484338,True,0.88721037,0.39997257,2142
BNCI2014_001,5,4,0.9649122807017544,0.9649014778325123,"[29, 28]",0.50877193,False,0,1.60751211,0.51767989,1.37614944,True,0.90030653,0.3722293,2142
BNCI2014_001,5,5,0.9649122807017544,0.9649014778325123,"[28, 29]",0.50877193,False,1,1.62608596,0.55394831,1.39205003,True,0.8976653,0.40534332,2142
BNCI2014_001,6,1,0.8275862068965517,0.8275862068965517,"[29, 29]",0.5,False,0,1.4105715,0.39232044,1.2075537,True,0.79095188,0.68038834,2142
BNCI2014_001,6,2,0.6896551724137931,0.6896551724137931,"[31, 27]",0.53448276,False,0,1.41491027,0.49387494,1.211268,True,0.69394694,0.82467547,2142
BNCI2014_001,6,3,0.8103448275862069,0.8103448275862069,"[32, 26]",0.55172414,False,0,1.30754884,0.38545179,1.11935866,True,0.71778366,0.78831383,2142
BNCI2014_001,6,4,0.7894736842105263,0.7894088669950738,"[28, 29]",0.50877193,False,1,1.47636135,0.5397175,1.26387468,True,0.73834989,0.75041765,2142
BNCI2014_001,6,5,0.7192982456140351,0.7198275862068966,"[27, 30]",0.52631579,False,1,1.28272797,0.44450313,1.09811016,True,0.77987904,0.68359413,2142
BNCI2014_001,7,1,0.8620689655172413,0.8620689655172413,"[29, 29]",0.5,False,0,1.37378135,0.4025937,1.1760586,True,0.79692984,0.64331438,2142
BNCI2014_001,7,2,0.7758620689655172,0.7758620689655172,"[28, 30]",0.51724138,False,1,1.35037343,0.3468124,1.15601969,True,0.84843121,0.52647295,2142
BNCI2014_001,7,3,0.9137931034482759,0.9137931034482758,"[28, 30]",0.51724138,False,1,1.36597206,0.36571603,1.16937326,True,0.83243413,0.55282542,2142
BNCI2014_001,7,4,0.8947368421052632,0.8947044334975369,"[29, 28]",0.50877193,False,0,1.25695413,0.33317222,1.07604585,True,0.83827259,0.55135509,2142
BNCI2014_001,7,5,0.8771929824561403,0.8762315270935961,"[25, 32]",0.56140351,False,1,1.29158637,0.29470145,1.1056936,True,0.79068734,0.65887905,2142
BNCI2014_001,8,1,0.7758620689655172,0.7758620689655172,"[18, 40]",0.68965517,False,1,1.35903544,0.41434553,1.16343501,True,0.72250997,0.77770503,2142
BNCI2014_001,8,2,0.7068965517241379,0.7068965517241379,"[30, 28]",0.51724138,False,0,1.38625925,0.35589278,1.1867406,True,0.7622626,0.71407386,2142
BNCI2014_001,8,3,0.7586206896551724,0.7586206896551724,"[31, 27]",0.53448276,False,0,1.3359552,0.36390094,1.14367661,True,0.75963181,0.7069747,2142
BNCI2014_001,8,4,0.8771929824561403,0.8786945812807883,"[24, 33]",0.57894737,False,1,1.35499616,0.4174802,1.15997708,True,0.77359285,0.67131846,2142
BNCI2014_001,8,5,0.7719298245614035,0.7721674876847291,"[29, 28]",0.50877193,False,0,1.40068959,0.35848619,1.19909404,True,0.75801504,0.71260521,2142
BNCI2014_001,9,1,0.8620689655172413,0.8620689655172413,"[29, 29]",0.5,False,0,1.32540227,0.43353631,1.13464252,True,0.78044729,0.68195322,2142
BNCI2014_001,9,2,0.8275862068965517,0.8275862068965517,"[29, 29]",0.5,False,0,1.36186562,0.48411056,1.16585785,True,0.80146359,0.63272278,2142
BNCI2014_001,9,3,0.8448275862068966,0.8448275862068966,"[30, 28]",0.51724138,False,0,1.41706903,0.42642529,1.21311606,True,0.76179629,0.71575307,2142
BNCI2014_001,9,4,0.7894736842105263,0.7887931034482758,"[26, 31]",0.54385965,False,1,1.34799326,0.39283711,1.15398208,True,0.78681341,0.64219571,2142
BNCI2014_001,9,5,0.9122807017543859,0.9131773399014778,"[26, 31]",0.54385965,False,1,1.26648041,0.3405699,1.08420104,True,0.75681144,0.74006329,2142
