channel_index,channel_name,mean_abs_weight,std_abs_weight,mean_signed_weight,mean_l2_weight,n_fold_values,mean_collapse_ratio,collapse_rate,mean_spatial_relative_delta
21,Pz,0.1373234696,0.032293103061558054,0.00471379204,0.14204666472,250,0.809,0.424,0.32064440872
28,O2,0.13508844524,0.0280072390159752,-0.01858337488,0.14137044299999998,250,0.809,0.424,0.32064440872
17,CP3,0.12102140328,0.02337479717529665,0.02152629688,0.1404982364,250,0.809,0.424,0.32064440872
15,T3,0.11908393580000001,0.026872118678149388,0.11377746416,0.12749798552,250,0.809,0.424,0.32064440872
16,T4,0.11148937908,0.021889871510488133,0.014069956960000001,0.12558924856,250,0.809,0.424,0.32064440872
18,CP4,0.11137110255999999,0.021079551059250867,0.04128795824,0.12816793308000002,250,0.809,0.424,0.32064440872
27,O1,0.11107668300000001,0.02189041450325729,0.045619277160000006,0.12305657964,250,0.809,0.424,0.32064440872
13,C3,0.11097297324000001,0.024701541596376317,0.056657107320000004,0.117969622,250,0.809,0.424,0.32064440872
23,P4,0.105891575,0.025467222623579894,-0.08189277851999999,0.11915600112,250,0.809,0.424,0.32064440872
22,P3,0.10512005972,0.023285741618882045,0.09163004056,0.11715428412,250,0.809,0.424,0.32064440872
2,Fz,0.10349016620000001,0.022599843135459877,-0.09059134656000001,0.11689113488,250,0.809,0.424,0.32064440872
7,FCz,0.10052290384,0.027865820219661427,0.08768776532,0.114856824,250,0.809,0.424,0.32064440872
0,Fp1,0.0986932626,0.024339147450383986,-0.08191171164000001,0.1117978334,250,0.809,0.424,0.32064440872
4,F4,0.09623344896000001,0.018919032011461178,0.017296293079999997,0.10799631464,250,0.809,0.424,0.32064440872
24,T5,0.09601153544,0.025749117817666197,0.05862656024,0.10617027068,250,0.809,0.424,0.32064440872
14,C4,0.09309470403999999,0.026521756996331802,-0.06569069648,0.10530852112,250,0.809,0.424,0.32064440872
20,TP8,0.09242761776,0.02721113978322457,-0.04950614876,0.11006845728,250,0.809,0.424,0.32064440872
3,F3,0.08864551176,0.019930435014168416,0.028876347,0.09799797732,250,0.809,0.424,0.32064440872
19,TP7,0.08675583848,0.020846928791378054,-0.027560506119999998,0.0983044366,250,0.809,0.424,0.32064440872
10,FT7,0.0849939276,0.019107367523927415,-0.05030164884,0.09823655624,250,0.809,0.424,0.32064440872
5,F7,0.08459666828000001,0.023670674342124165,0.07530186012,0.09807272055999999,250,0.809,0.424,0.32064440872
11,FT8,0.08280037016,0.02082458899733588,-0.00339937412,0.09863459692,250,0.809,0.424,0.32064440872
12,Cz,0.08146058208,0.020150659393313147,0.06975033224,0.09629541472,250,0.809,0.424,0.32064440872
26,Oz,0.08114956868,0.019776446338936958,0.04223748596,0.08858652836,250,0.809,0.424,0.32064440872
25,T6,0.07851382656,0.019609454695097932,-0.04605440483999999,0.09092423236000001,250,0.809,0.424,0.32064440872
6,F8,0.07329589371999999,0.0188036671776366,-0.01991108808,0.0791204844,250,0.809,0.424,0.32064440872
1,Fp2,0.07253303323999999,0.017412301701113325,0.05455806712,0.08903882040000001,250,0.809,0.424,0.32064440872
9,FC4,0.0670593368,0.026596020816951553,-0.04828549076,0.08350829816,250,0.809,0.424,0.32064440872
8,FC3,0.04779066604,0.0338929486253905,0.00336695324,0.05597543964,250,0.809,0.424,0.32064440872
