method_name,model_name,pretrained_mode,strategy,subject_id,fold_id,accuracy,accuracy_percent,balanced_accuracy,balanced_accuracy_percent,best_epoch,stopped_epoch,final_phase_epochs_ran,n_train,n_test,train_class_counts,test_class_counts,prediction_histogram,confusion_matrix,collapse_ratio,collapse_flag,mean_confidence,mean_normalized_prediction_entropy
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,1,0.25,25.0,0.25,25.0,1,51,51,32,8,"[16, 16]","[4, 4]","[4, 4]","[[1, 3], [3, 1]]",0.5,False,0.5206437,0.99817323
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,2,0.5,50.0,0.5,50.0,1,51,51,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.55204952,0.98516044
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,3,0.125,12.5,0.125,12.5,1,51,51,32,8,"[16, 16]","[4, 4]","[5, 3]","[[1, 3], [4, 0]]",0.625,False,0.53654485,0.99400545
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,4,0.5,50.0,0.5,50.0,1,51,51,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.53955443,0.99176873
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,1,5,0.5,50.0,0.5,50.0,1,51,51,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.54297944,0.9932633
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,1,0.375,37.5,0.375,37.5,51,101,101,32,8,"[16, 16]","[4, 4]","[5, 3]","[[2, 2], [3, 1]]",0.625,False,0.59723582,0.96147953
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,2,0.75,75.0,0.75,75.0,41,90,90,32,8,"[16, 16]","[4, 4]","[2, 6]","[[2, 2], [0, 4]]",0.75,False,0.5702586,0.97578335
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,3,0.5,50.0,0.5,50.0,162,212,212,32,8,"[16, 16]","[4, 4]","[4, 4]","[[2, 2], [2, 2]]",0.5,False,0.62528931,0.94779772
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,4,0.875,87.5,0.875,87.5,139,189,189,32,8,"[16, 16]","[4, 4]","[5, 3]","[[4, 0], [1, 3]]",0.625,False,0.67240088,0.85525284
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,2,5,0.5,50.0,0.5,50.0,1,51,51,32,8,"[16, 16]","[4, 4]","[8, 0]","[[4, 0], [4, 0]]",1.0,True,0.5268746,0.99734189
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,1,0.625,62.5,0.625,62.5,1,51,51,32,8,"[16, 16]","[4, 4]","[5, 3]","[[3, 1], [2, 2]]",0.625,False,0.52457598,0.99762209
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,2,0.5,50.0,0.5,50.0,24,74,74,32,8,"[16, 16]","[4, 4]","[6, 2]","[[3, 1], [3, 1]]",0.75,False,0.57664191,0.97436139
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,3,0.625,62.5,0.625,62.5,16,66,66,32,8,"[16, 16]","[4, 4]","[5, 3]","[[3, 1], [2, 2]]",0.625,False,0.57338457,0.97114195
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,4,0.375,37.5,0.375,37.5,1,51,51,32,8,"[16, 16]","[4, 4]","[3, 5]","[[1, 3], [2, 2]]",0.625,False,0.52876454,0.99684273
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,3,5,0.75,75.0,0.75,75.0,7,57,57,32,8,"[16, 16]","[4, 4]","[6, 2]","[[4, 0], [2, 2]]",0.75,False,0.54048169,0.99441103
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,1,0.625,62.5,0.625,62.5,319,368,368,32,8,"[16, 16]","[4, 4]","[3, 5]","[[2, 2], [1, 3]]",0.625,False,0.69211289,0.85122551
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,2,0.625,62.5,0.625,62.5,93,143,143,32,8,"[16, 16]","[4, 4]","[7, 1]","[[4, 0], [3, 1]]",0.875,False,0.62452695,0.92006244
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,3,0.375,37.5,0.375,37.5,1,51,51,32,8,"[16, 16]","[4, 4]","[7, 1]","[[3, 1], [4, 0]]",0.875,False,0.52587275,0.99757343
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,4,0.5,50.0,0.5,50.0,78,128,128,32,8,"[16, 16]","[4, 4]","[6, 2]","[[3, 1], [3, 1]]",0.75,False,0.57839896,0.97473145
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,4,5,0.375,37.5,0.375,37.5,33,83,83,32,8,"[16, 16]","[4, 4]","[7, 1]","[[3, 1], [4, 0]]",0.875,False,0.56912951,0.98274724
SignalJEPA_PreLocal__random__new,SignalJEPA_PreLocal,random,new,5,1,0.625,62.5,0.625,62.5,1,51,51,32,8,"[16, 16]","[4, 4]","[7, 1]","[[4, 0], [3, 1]]",0.875,False,0.52780644,0.99654258
